pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y,pt9_cam1_X,pt9_cam1_Y,pt10_cam1_X,pt10_cam1_Y,pt11_cam1_X,pt11_cam1_Y
285.210000,688.600000,307.160000,633.900000,330.840000,575.890000,357.980000,486.010000,365.230000,414.840000,376.820000,332.030000,259.940000,606.020000,250.840000,510.870000,257.100000,424.910000,265.400000,344.770000,376.930000,245.470000
285.240000,688.150000,307.170000,633.490000,331.000000,575.370000,358.070000,486.010000,365.350000,414.830000,376.910000,332.030000,259.970000,605.710000,250.800000,510.850000,257.120000,424.870000,265.490000,344.720000,376.990000,245.300000
285.290000,687.900000,307.270000,632.930000,331.070000,575.030000,358.170000,486.000000,365.540000,414.800000,376.970000,332.040000,260.000000,605.060000,250.700000,510.800000,257.150000,424.810000,265.760000,344.670000,377.130000,245.240000
285.370000,687.680000,307.640000,632.190000,331.140000,574.870000,358.240000,486.000000,365.840000,414.700000,377.040000,332.050000,260.050000,604.590000,250.660000,510.790000,257.170000,424.740000,265.800000,344.620000,377.150000,245.210000
285.730000,686.970000,307.950000,631.810000,331.320000,574.480000,358.300000,485.960000,365.900000,414.690000,377.110000,332.030000,260.100000,604.250000,250.490000,510.830000,257.200000,424.660000,265.870000,344.560000,377.220000,245.180000
285.860000,686.340000,308.020000,631.410000,331.570000,574.110000,358.470000,485.910000,365.940000,414.670000,377.160000,332.030000,260.140000,604.030000,250.350000,510.890000,257.220000,424.600000,265.890000,344.480000,377.300000,245.140000
285.890000,686.090000,308.020000,631.130000,331.750000,573.940000,358.890000,485.640000,365.990000,414.680000,377.190000,332.020000,260.130000,603.810000,250.260000,510.880000,257.220000,424.540000,265.890000,344.200000,377.340000,245.110000
286.000000,685.930000,308.010000,630.980000,331.820000,573.730000,359.040000,485.490000,366.060000,414.700000,377.310000,331.990000,260.140000,603.580000,250.210000,510.850000,257.220000,424.190000,265.940000,344.150000,377.410000,245.060000
285.960000,685.730000,307.950000,630.770000,331.920000,573.410000,359.030000,485.530000,366.060000,414.740000,377.350000,331.990000,260.140000,603.110000,250.100000,510.780000,257.190000,424.180000,265.960000,344.120000,377.470000,245.040000
285.900000,685.580000,307.910000,630.710000,331.970000,573.240000,358.960000,485.660000,366.080000,414.760000,377.370000,331.990000,260.120000,602.990000,250.030000,510.640000,257.180000,424.150000,265.970000,344.100000,377.600000,245.040000
285.890000,685.000000,307.950000,630.270000,331.970000,573.130000,358.960000,485.670000,366.080000,414.760000,377.430000,331.980000,260.110000,602.870000,249.980000,510.530000,257.170000,424.120000,265.980000,344.080000,377.640000,245.050000
285.930000,684.900000,308.020000,630.070000,331.980000,573.030000,358.970000,485.670000,366.100000,414.760000,377.460000,331.980000,260.090000,602.700000,250.040000,510.190000,257.160000,424.100000,266.000000,344.050000,377.630000,245.020000
285.820000,684.780000,307.910000,629.910000,331.930000,572.950000,358.980000,485.690000,366.110000,414.780000,377.510000,331.970000,260.090000,602.550000,250.050000,510.180000,257.190000,424.070000,266.030000,344.030000,377.670000,245.000000
285.680000,684.690000,307.860000,629.860000,331.910000,572.880000,358.980000,485.640000,366.100000,414.780000,377.800000,331.850000,260.060000,602.110000,249.950000,510.120000,257.150000,424.020000,266.050000,343.990000,377.650000,245.000000
285.580000,684.560000,307.730000,629.750000,331.900000,572.800000,358.960000,485.600000,366.100000,414.780000,377.820000,331.850000,260.020000,601.980000,249.840000,510.050000,257.110000,423.980000,266.040000,343.960000,377.690000,244.990000
285.430000,684.040000,307.740000,629.570000,331.870000,572.680000,358.940000,485.600000,366.100000,414.800000,377.830000,331.840000,259.980000,601.880000,249.720000,510.010000,257.080000,423.960000,266.030000,343.940000,377.700000,244.980000
285.380000,683.960000,307.870000,629.080000,331.930000,572.450000,358.940000,485.580000,366.090000,414.800000,377.830000,331.840000,259.930000,601.790000,249.540000,510.020000,257.040000,423.940000,266.040000,343.920000,377.690000,244.970000
285.230000,683.880000,307.770000,629.050000,331.950000,572.280000,358.960000,485.500000,366.070000,414.820000,377.850000,331.850000,259.900000,601.670000,249.290000,510.050000,257.010000,423.890000,266.040000,343.900000,377.690000,244.960000
285.080000,683.790000,307.680000,629.010000,331.930000,572.200000,359.060000,485.300000,366.060000,414.830000,377.850000,331.850000,259.860000,601.540000,249.210000,510.030000,256.980000,423.880000,266.040000,343.870000,377.650000,244.950000
284.930000,683.700000,307.440000,628.980000,331.860000,572.110000,359.040000,485.290000,366.050000,414.880000,377.860000,331.850000,259.830000,601.110000,249.160000,509.980000,256.960000,423.820000,266.060000,343.830000,377.690000,244.920000
284.850000,683.660000,307.200000,629.000000,331.810000,572.070000,359.010000,485.290000,366.050000,414.890000,377.870000,331.850000,259.800000,601.040000,249.120000,509.950000,256.950000,423.780000,266.060000,343.790000,377.700000,244.900000
284.670000,683.570000,306.980000,628.930000,331.660000,572.010000,358.960000,485.290000,366.020000,414.900000,377.880000,331.860000,259.680000,600.980000,249.020000,509.820000,256.930000,423.700000,266.070000,343.720000,377.700000,244.890000
284.230000,683.080000,306.770000,628.820000,331.230000,572.040000,358.890000,485.270000,366.000000,414.930000,377.920000,331.870000,259.550000,600.920000,248.980000,509.720000,256.950000,423.590000,266.120000,343.600000,377.710000,244.870000
284.090000,683.050000,306.670000,628.810000,331.040000,572.040000,358.800000,485.310000,365.980000,414.940000,377.920000,331.880000,259.070000,600.880000,248.910000,509.580000,256.920000,423.220000,266.100000,343.250000,377.720000,244.850000
283.980000,683.020000,306.440000,628.760000,330.960000,572.010000,358.260000,485.680000,365.970000,414.960000,377.940000,331.900000,259.010000,600.830000,248.880000,509.180000,256.880000,423.150000,266.100000,343.190000,377.740000,244.850000
283.930000,683.000000,306.130000,628.860000,330.880000,571.960000,358.010000,485.870000,365.950000,414.990000,377.950000,331.910000,258.980000,600.770000,248.770000,509.170000,256.850000,423.110000,266.100000,343.140000,377.770000,244.840000
283.880000,682.960000,306.090000,628.790000,330.810000,571.880000,357.980000,485.860000,365.940000,415.010000,377.960000,331.930000,258.940000,600.700000,248.610000,509.130000,256.820000,423.070000,266.120000,343.100000,377.740000,244.810000
283.740000,682.920000,305.960000,628.600000,330.680000,571.820000,357.870000,485.850000,365.910000,415.020000,377.970000,331.940000,258.790000,600.580000,248.130000,509.100000,256.760000,423.010000,266.120000,343.050000,377.770000,244.780000
283.620000,682.870000,306.090000,628.250000,330.580000,571.790000,357.780000,485.880000,365.860000,415.060000,377.990000,331.950000,258.770000,600.260000,248.080000,509.080000,256.720000,422.980000,266.120000,343.030000,377.760000,244.770000
283.250000,682.830000,305.940000,628.130000,330.200000,571.850000,357.740000,485.890000,365.830000,415.080000,377.990000,331.970000,258.670000,600.210000,248.020000,509.050000,256.680000,422.970000,266.120000,343.000000,377.780000,244.780000
283.140000,682.800000,305.850000,628.110000,330.090000,571.810000,357.660000,485.920000,365.790000,415.110000,378.000000,331.990000,258.580000,600.180000,247.960000,509.000000,256.650000,422.940000,266.120000,342.970000,377.780000,244.750000
282.950000,682.780000,305.700000,628.050000,329.980000,571.770000,357.500000,485.980000,365.730000,415.170000,378.000000,332.010000,258.090000,600.140000,247.860000,508.960000,256.560000,422.900000,266.090000,342.940000,377.810000,244.710000
282.780000,682.770000,305.360000,628.120000,329.840000,571.790000,357.280000,486.050000,365.680000,415.200000,378.000000,332.010000,258.020000,600.110000,247.770000,508.930000,256.210000,422.860000,266.080000,342.920000,377.730000,244.710000
282.330000,682.770000,305.050000,628.160000,329.670000,571.780000,357.240000,486.060000,365.610000,415.240000,377.990000,332.020000,257.920000,600.060000,247.570000,508.920000,256.150000,422.830000,266.070000,342.900000,377.750000,244.700000
282.140000,682.740000,304.900000,628.130000,329.510000,571.820000,357.130000,486.100000,365.510000,415.330000,378.000000,332.030000,257.830000,600.070000,247.280000,508.960000,256.110000,422.790000,266.070000,342.870000,377.740000,244.690000
282.120000,682.790000,304.910000,628.140000,329.250000,571.920000,357.070000,486.120000,365.050000,415.640000,378.000000,332.030000,257.760000,600.120000,247.140000,508.960000,256.080000,422.790000,266.040000,342.850000,377.720000,244.680000
282.010000,682.740000,304.580000,628.100000,328.930000,571.820000,356.640000,486.040000,364.860000,415.410000,377.670000,331.960000,257.550000,600.090000,246.900000,508.780000,255.910000,422.690000,265.860000,342.780000,377.180000,244.700000
281.650000,681.730000,303.830000,627.410000,328.120000,570.690000,355.340000,485.260000,363.370000,414.910000,376.060000,331.800000,256.890000,599.390000,246.580000,508.040000,255.230000,421.980000,265.120000,342.130000,376.160000,244.700000
281.740000,680.930000,303.680000,626.990000,327.850000,570.190000,354.670000,484.990000,362.880000,414.620000,375.290000,331.720000,256.420000,599.010000,246.630000,507.450000,254.930000,421.420000,264.810000,341.890000,375.780000,244.560000
281.940000,680.650000,303.790000,627.010000,327.860000,570.200000,354.600000,484.970000,362.930000,414.360000,375.170000,331.620000,256.500000,599.060000,246.760000,507.390000,254.890000,421.410000,264.540000,341.840000,375.790000,244.320000
282.040000,681.320000,304.030000,627.460000,327.950000,570.770000,354.820000,484.970000,363.060000,414.240000,375.190000,331.550000,256.580000,599.510000,246.850000,507.490000,254.900000,421.470000,264.440000,341.850000,375.790000,244.280000
282.180000,682.530000,304.090000,628.770000,328.010000,571.760000,355.270000,485.080000,363.170000,414.200000,375.320000,331.380000,257.020000,600.490000,246.950000,508.020000,254.970000,421.620000,264.430000,341.900000,375.810000,244.290000
282.600000,684.090000,304.270000,630.100000,328.200000,572.840000,355.940000,485.050000,363.530000,414.130000,375.460000,331.290000,257.190000,601.620000,247.290000,508.190000,255.110000,421.980000,264.440000,341.980000,375.780000,244.280000
282.750000,685.710000,304.500000,631.230000,328.290000,573.850000,356.260000,485.020000,363.910000,414.000000,375.860000,331.130000,257.270000,602.850000,247.940000,508.180000,255.250000,422.090000,264.520000,342.070000,375.890000,244.380000
282.850000,686.760000,304.820000,632.100000,328.420000,574.630000,356.630000,484.980000,363.960000,414.020000,375.880000,331.140000,257.340000,603.730000,248.270000,508.430000,255.420000,422.210000,264.710000,342.180000,375.870000,244.410000
282.930000,687.710000,304.850000,633.040000,328.780000,575.130000,356.730000,484.980000,364.050000,414.040000,375.880000,331.160000,257.470000,604.340000,248.380000,508.970000,255.780000,422.400000,264.730000,342.300000,375.920000,244.420000
283.140000,688.550000,304.920000,633.850000,328.870000,575.740000,356.930000,485.020000,364.150000,414.070000,375.930000,331.230000,258.070000,604.860000,248.970000,509.050000,255.970000,422.890000,264.840000,342.580000,375.910000,244.610000
283.170000,688.950000,304.950000,634.360000,328.910000,576.110000,356.970000,485.060000,364.200000,414.090000,375.940000,331.250000,258.530000,605.140000,249.100000,509.150000,256.020000,422.970000,264.870000,342.880000,375.930000,244.740000
283.390000,689.220000,305.020000,634.880000,328.990000,576.510000,357.070000,485.150000,364.330000,414.110000,375.940000,331.330000,258.690000,605.500000,249.540000,509.230000,256.120000,423.080000,264.920000,342.970000,375.970000,244.790000
283.520000,689.930000,305.170000,635.110000,328.970000,576.850000,357.110000,485.200000,364.360000,414.140000,375.940000,331.380000,258.770000,606.020000,249.940000,509.210000,256.210000,423.180000,264.930000,343.040000,375.970000,244.840000
283.490000,690.560000,305.300000,635.300000,329.020000,577.050000,357.120000,485.270000,364.410000,414.170000,375.940000,331.450000,258.770000,606.510000,249.960000,509.280000,256.200000,423.260000,264.910000,343.120000,375.960000,244.890000
283.540000,690.790000,305.120000,635.890000,329.110000,577.240000,357.130000,485.320000,364.390000,414.200000,375.840000,331.640000,258.770000,606.700000,249.960000,509.390000,256.200000,423.350000,264.900000,343.210000,375.960000,244.920000
283.620000,690.890000,305.180000,635.970000,329.150000,577.400000,357.120000,485.370000,364.450000,414.190000,375.830000,331.690000,258.790000,606.820000,249.970000,509.560000,256.210000,423.510000,264.890000,343.310000,375.960000,244.950000
283.690000,690.990000,305.300000,636.040000,329.060000,577.670000,357.030000,485.500000,364.440000,414.250000,375.800000,331.760000,258.800000,606.940000,249.920000,509.930000,256.230000,423.850000,264.900000,343.420000,375.970000,245.000000
283.730000,691.060000,305.490000,636.100000,329.010000,577.860000,356.900000,485.670000,364.440000,414.270000,375.800000,331.790000,258.820000,607.040000,249.980000,509.980000,256.250000,423.920000,264.920000,343.760000,375.970000,245.030000
283.810000,691.170000,305.760000,636.070000,329.070000,577.960000,356.870000,485.760000,364.470000,414.320000,375.810000,331.850000,258.830000,607.130000,250.050000,510.040000,256.270000,423.990000,264.920000,343.860000,375.940000,245.080000
283.800000,691.250000,305.790000,636.110000,329.060000,578.010000,356.870000,485.750000,364.440000,414.340000,375.790000,331.860000,258.840000,607.180000,250.070000,510.060000,256.290000,424.010000,264.920000,343.880000,375.960000,245.130000
283.790000,691.330000,305.800000,636.160000,329.070000,578.110000,356.860000,485.790000,364.420000,414.370000,375.780000,331.870000,258.850000,607.250000,250.080000,510.090000,256.290000,424.030000,264.910000,343.920000,375.950000,245.140000
283.770000,691.430000,305.810000,636.260000,329.100000,578.160000,356.840000,485.820000,364.280000,414.510000,375.770000,331.900000,258.850000,607.320000,250.110000,510.120000,256.320000,424.060000,264.910000,343.940000,375.950000,245.160000
283.750000,691.910000,305.820000,636.330000,329.100000,578.220000,356.830000,485.850000,364.240000,414.570000,375.770000,331.930000,258.850000,607.390000,250.140000,510.150000,256.330000,424.090000,264.910000,343.980000,375.950000,245.170000
283.890000,691.970000,305.880000,636.540000,329.140000,578.340000,356.870000,485.860000,364.250000,414.600000,375.770000,331.970000,258.930000,607.520000,250.350000,510.270000,256.460000,424.170000,264.950000,344.030000,375.960000,245.210000
