pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y,pt7_cam1_X,pt7_cam1_Y,pt8_cam1_X,pt8_cam1_Y
NaN,NaN,NaN,NaN,NaN,NaN,336.710000,56.170000,314.450000,126.460000,267.780000,228.140000,244.180000,258.670000,181.050000,337.030000
NaN,NaN,NaN,NaN,NaN,NaN,336.690000,56.110000,314.280000,126.960000,267.760000,228.140000,244.170000,258.650000,181.070000,337.030000
NaN,NaN,NaN,NaN,NaN,NaN,336.700000,56.120000,314.280000,126.940000,267.790000,228.110000,244.150000,258.640000,181.080000,337.040000
NaN,NaN,NaN,NaN,NaN,NaN,336.690000,56.100000,314.230000,126.970000,267.780000,228.100000,244.150000,258.640000,181.100000,337.030000
NaN,NaN,NaN,NaN,NaN,NaN,336.680000,56.080000,314.200000,126.990000,267.740000,228.090000,244.180000,258.610000,181.110000,337.050000
NaN,NaN,NaN,NaN,NaN,NaN,336.680000,56.060000,314.180000,126.960000,267.750000,228.000000,244.170000,258.560000,181.140000,337.040000
NaN,NaN,NaN,NaN,NaN,NaN,336.570000,56.000000,314.050000,126.950000,267.600000,228.190000,244.120000,258.460000,181.200000,337.050000
NaN,NaN,NaN,NaN,NaN,NaN,336.450000,55.950000,314.060000,126.950000,267.030000,228.480000,244.060000,258.080000,181.200000,337.040000
NaN,NaN,NaN,NaN,NaN,NaN,336.450000,55.950000,314.040000,126.990000,266.760000,229.120000,244.060000,258.090000,181.220000,337.030000
NaN,NaN,NaN,NaN,NaN,NaN,336.450000,55.950000,314.050000,126.940000,266.460000,229.520000,244.070000,258.100000,181.220000,337.020000
NaN,NaN,NaN,NaN,NaN,NaN,336.450000,55.950000,314.070000,126.860000,266.450000,229.490000,244.100000,258.060000,181.260000,337.030000
NaN,NaN,NaN,NaN,NaN,NaN,336.450000,55.950000,314.060000,126.900000,266.470000,229.540000,244.100000,258.070000,181.290000,337.030000
NaN,NaN,NaN,NaN,NaN,NaN,336.440000,55.940000,314.060000,126.910000,266.480000,229.540000,244.090000,258.070000,181.300000,337.030000
NaN,NaN,NaN,NaN,NaN,NaN,336.390000,55.930000,314.010000,127.000000,266.490000,229.470000,244.090000,258.050000,181.330000,337.040000
NaN,NaN,NaN,NaN,NaN,NaN,336.380000,55.930000,314.010000,127.010000,266.870000,229.090000,244.090000,258.040000,181.350000,337.050000
NaN,NaN,NaN,NaN,NaN,NaN,336.380000,55.930000,314.010000,127.010000,266.870000,229.090000,244.090000,258.040000,181.350000,337.050000
NaN,NaN,NaN,NaN,NaN,NaN,336.350000,55.910000,314.010000,126.920000,266.870000,229.050000,244.110000,258.010000,181.380000,337.050000
NaN,NaN,NaN,NaN,NaN,NaN,336.330000,55.910000,313.980000,126.990000,266.910000,229.050000,244.150000,257.990000,181.440000,337.050000
NaN,NaN,NaN,NaN,NaN,NaN,336.310000,55.900000,313.980000,127.000000,266.930000,229.030000,244.150000,257.970000,181.530000,337.020000
NaN,NaN,NaN,NaN,NaN,NaN,336.180000,55.880000,313.930000,126.840000,266.870000,228.920000,244.250000,257.940000,181.880000,337.070000
NaN,NaN,NaN,NaN,NaN,NaN,336.170000,55.880000,313.930000,126.830000,266.900000,228.910000,244.260000,257.940000,181.890000,337.070000
NaN,NaN,NaN,NaN,NaN,NaN,336.170000,55.880000,313.930000,126.830000,266.910000,228.890000,244.270000,257.930000,181.920000,337.070000
NaN,NaN,NaN,NaN,NaN,NaN,336.170000,55.880000,313.880000,126.830000,266.980000,228.880000,244.280000,257.910000,181.940000,337.080000
NaN,NaN,NaN,NaN,NaN,NaN,336.150000,55.870000,313.840000,126.850000,266.940000,228.880000,244.290000,257.930000,181.950000,337.060000
NaN,NaN,NaN,NaN,NaN,NaN,336.140000,55.870000,313.850000,126.850000,266.870000,228.890000,244.300000,257.910000,181.980000,337.090000
NaN,NaN,NaN,NaN,NaN,NaN,336.130000,55.880000,313.840000,126.870000,266.880000,228.870000,244.290000,257.910000,182.030000,337.090000
NaN,NaN,NaN,NaN,NaN,NaN,336.120000,55.880000,313.790000,126.920000,266.960000,228.870000,244.340000,257.900000,182.090000,337.080000
NaN,NaN,NaN,NaN,NaN,NaN,336.020000,55.940000,313.780000,126.860000,266.960000,228.820000,244.370000,257.900000,182.100000,337.110000
NaN,NaN,NaN,NaN,NaN,NaN,335.910000,55.970000,313.760000,126.900000,266.920000,228.820000,244.400000,257.920000,182.130000,337.130000
NaN,NaN,NaN,NaN,NaN,NaN,335.910000,55.980000,313.610000,127.040000,266.970000,228.840000,244.400000,257.940000,182.160000,337.130000
NaN,NaN,NaN,NaN,NaN,NaN,335.890000,56.070000,313.470000,127.100000,266.950000,228.840000,244.420000,258.000000,182.140000,337.260000
NaN,NaN,NaN,NaN,NaN,NaN,335.840000,56.200000,313.420000,127.270000,266.980000,228.960000,244.320000,258.040000,182.280000,337.250000
NaN,NaN,NaN,NaN,NaN,NaN,335.820000,56.280000,313.420000,127.260000,267.030000,228.980000,244.380000,258.110000,182.280000,337.350000
NaN,NaN,NaN,NaN,NaN,NaN,335.870000,56.630000,313.480000,127.450000,266.930000,229.170000,244.280000,258.240000,182.340000,337.430000
NaN,NaN,NaN,NaN,NaN,NaN,335.860000,56.820000,313.440000,127.970000,267.050000,229.190000,244.310000,258.320000,182.330000,338.040000
NaN,NaN,NaN,NaN,NaN,NaN,335.850000,56.950000,313.370000,128.010000,267.040000,229.200000,244.330000,258.360000,182.390000,338.760000
NaN,NaN,NaN,NaN,NaN,NaN,335.780000,57.080000,313.440000,128.200000,267.270000,229.230000,244.370000,258.480000,182.430000,338.780000
NaN,NaN,NaN,NaN,NaN,NaN,335.810000,57.230000,313.440000,128.230000,267.270000,229.280000,244.450000,259.060000,182.490000,338.920000
NaN,NaN,NaN,NaN,NaN,NaN,335.810000,57.230000,313.440000,128.230000,267.270000,229.280000,245.030000,259.610000,182.780000,338.910000
NaN,NaN,NaN,NaN,NaN,NaN,335.800000,57.560000,313.330000,128.450000,267.470000,229.330000,245.040000,259.640000,182.830000,338.920000
NaN,NaN,NaN,NaN,NaN,NaN,335.810000,57.720000,313.260000,128.900000,267.660000,229.390000,245.080000,259.730000,182.870000,339.080000
NaN,NaN,NaN,NaN,NaN,NaN,335.760000,58.000000,313.290000,129.170000,267.800000,229.420000,245.020000,259.950000,182.890000,339.060000
NaN,NaN,NaN,NaN,NaN,NaN,335.740000,58.070000,313.310000,129.180000,267.770000,229.580000,245.010000,259.950000,182.950000,339.290000
NaN,NaN,NaN,NaN,NaN,NaN,335.710000,58.360000,313.210000,129.280000,267.630000,230.210000,245.030000,260.010000,182.980000,339.320000
NaN,NaN,NaN,NaN,NaN,NaN,335.770000,58.620000,313.240000,129.380000,267.490000,230.930000,245.070000,260.240000,183.110000,339.380000
NaN,NaN,NaN,NaN,NaN,NaN,335.780000,58.760000,313.250000,129.440000,267.100000,231.490000,245.050000,260.270000,183.160000,339.450000
NaN,NaN,NaN,NaN,NaN,NaN,335.720000,58.980000,313.240000,130.050000,267.060000,231.660000,245.060000,260.570000,183.100000,340.160000
NaN,NaN,NaN,NaN,NaN,NaN,335.670000,59.130000,313.170000,130.430000,267.110000,231.690000,245.130000,260.910000,183.090000,340.760000
NaN,NaN,NaN,NaN,NaN,NaN,335.610000,59.260000,313.160000,130.520000,267.140000,231.890000,245.070000,261.080000,183.160000,340.850000
NaN,NaN,NaN,NaN,NaN,NaN,335.710000,59.660000,313.170000,130.830000,267.210000,231.910000,245.080000,261.180000,183.180000,340.990000
NaN,NaN,NaN,NaN,NaN,NaN,335.730000,59.810000,313.140000,130.890000,267.180000,231.930000,245.100000,261.250000,183.240000,341.040000
NaN,NaN,NaN,NaN,NaN,NaN,335.660000,60.030000,313.130000,130.980000,267.320000,232.030000,245.110000,261.320000,183.300000,341.170000
NaN,NaN,NaN,NaN,NaN,NaN,335.650000,60.120000,313.160000,131.140000,267.290000,232.100000,245.070000,261.560000,183.330000,341.220000
NaN,NaN,NaN,NaN,NaN,NaN,335.600000,60.270000,313.130000,131.210000,267.370000,232.130000,245.210000,261.950000,183.460000,341.350000
NaN,NaN,NaN,NaN,NaN,NaN,335.640000,60.630000,313.150000,131.410000,267.470000,232.240000,245.240000,262.000000,183.800000,341.280000
NaN,NaN,NaN,NaN,NaN,NaN,335.680000,60.830000,313.100000,131.820000,267.770000,232.280000,245.250000,262.180000,183.870000,341.480000
NaN,NaN,NaN,NaN,NaN,NaN,335.580000,61.000000,313.040000,132.030000,267.890000,232.310000,245.220000,262.320000,183.930000,342.110000
NaN,NaN,NaN,NaN,NaN,NaN,335.450000,61.190000,313.010000,132.060000,267.840000,232.440000,245.260000,262.380000,183.910000,342.790000
NaN,NaN,NaN,NaN,NaN,NaN,335.330000,61.260000,313.060000,132.180000,267.780000,233.080000,245.200000,262.660000,183.910000,342.870000
NaN,NaN,NaN,NaN,NaN,NaN,335.290000,61.390000,313.090000,132.260000,267.610000,233.700000,245.270000,263.010000,183.950000,342.950000
NaN,NaN,NaN,NaN,NaN,NaN,335.350000,61.490000,313.090000,132.260000,267.320000,233.750000,245.270000,263.010000,183.950000,342.950000
NaN,NaN,NaN,NaN,NaN,NaN,335.390000,61.830000,313.020000,132.500000,267.370000,233.850000,245.300000,263.160000,183.980000,342.970000
NaN,NaN,NaN,NaN,NaN,NaN,335.350000,61.920000,312.970000,132.890000,267.310000,233.890000,245.290000,263.260000,183.970000,343.150000
NaN,NaN,NaN,NaN,NaN,NaN,335.260000,62.130000,312.960000,133.130000,267.370000,234.000000,245.260000,263.430000,184.050000,343.180000
NaN,NaN,NaN,NaN,NaN,NaN,335.230000,62.250000,312.940000,133.130000,267.420000,234.070000,245.360000,263.910000,184.070000,343.310000
NaN,NaN,NaN,NaN,NaN,NaN,335.200000,62.540000,312.950000,133.400000,267.470000,234.150000,245.400000,263.960000,184.100000,343.330000
NaN,NaN,NaN,NaN,NaN,NaN,335.310000,62.790000,312.870000,133.820000,267.700000,234.310000,245.330000,264.170000,184.140000,343.450000
NaN,NaN,NaN,NaN,NaN,NaN,335.180000,62.960000,312.890000,134.040000,267.740000,234.330000,245.340000,264.200000,184.120000,344.190000
NaN,NaN,NaN,NaN,NaN,NaN,335.130000,63.040000,312.900000,134.030000,267.800000,234.450000,245.340000,264.470000,184.110000,344.790000
NaN,NaN,NaN,NaN,NaN,NaN,335.090000,63.240000,312.780000,134.210000,267.740000,235.050000,245.500000,264.880000,184.250000,344.870000
NaN,NaN,NaN,NaN,NaN,NaN,335.020000,63.440000,312.810000,134.260000,267.600000,235.530000,245.920000,265.050000,184.240000,344.890000
NaN,NaN,NaN,NaN,NaN,NaN,335.120000,63.750000,312.850000,134.540000,267.350000,235.830000,245.900000,265.260000,184.310000,345.080000
NaN,NaN,NaN,NaN,NaN,NaN,335.120000,64.010000,312.810000,134.920000,267.390000,235.850000,245.900000,265.300000,184.370000,345.120000
NaN,NaN,NaN,NaN,NaN,NaN,335.120000,64.040000,312.790000,135.000000,267.480000,235.920000,245.920000,265.430000,184.420000,345.210000
NaN,NaN,NaN,NaN,NaN,NaN,335.050000,64.350000,312.810000,135.220000,267.680000,236.060000,245.940000,265.950000,184.520000,345.300000
NaN,NaN,NaN,NaN,NaN,NaN,335.080000,64.470000,312.820000,135.250000,267.750000,236.080000,245.940000,266.010000,184.860000,345.340000
NaN,NaN,NaN,NaN,NaN,NaN,335.090000,64.880000,312.780000,135.500000,267.720000,236.190000,245.980000,266.070000,184.860000,345.480000
NaN,NaN,NaN,NaN,NaN,NaN,335.060000,64.980000,312.690000,135.890000,267.810000,236.250000,245.990000,266.160000,184.860000,346.140000
NaN,NaN,NaN,NaN,NaN,NaN,335.000000,65.090000,312.700000,135.910000,267.810000,236.310000,245.950000,266.410000,184.870000,346.810000
NaN,NaN,NaN,NaN,NaN,NaN,335.010000,65.300000,312.720000,136.150000,267.890000,236.400000,246.010000,266.800000,184.940000,346.900000
NaN,NaN,NaN,NaN,NaN,NaN,335.040000,65.570000,312.730000,136.170000,267.830000,236.530000,246.020000,266.890000,184.970000,346.960000
NaN,NaN,NaN,NaN,NaN,NaN,335.040000,65.810000,312.660000,136.350000,267.860000,237.080000,246.050000,266.980000,185.040000,347.030000
NaN,NaN,NaN,NaN,NaN,NaN,335.040000,65.840000,312.590000,136.730000,267.780000,237.540000,246.060000,267.060000,185.070000,347.120000
NaN,NaN,NaN,NaN,NaN,NaN,335.040000,65.840000,312.590000,136.730000,267.780000,237.540000,246.060000,267.060000,185.070000,347.120000
NaN,NaN,NaN,NaN,NaN,NaN,334.970000,65.980000,312.660000,136.850000,267.750000,237.720000,246.020000,267.270000,185.100000,347.130000
NaN,NaN,NaN,NaN,NaN,NaN,334.960000,66.070000,312.670000,136.900000,267.830000,237.830000,246.080000,267.270000,185.120000,347.200000
NaN,NaN,NaN,NaN,NaN,NaN,334.960000,66.110000,312.640000,136.950000,267.830000,237.820000,246.070000,267.290000,185.180000,347.190000
NaN,NaN,NaN,NaN,NaN,NaN,334.960000,66.160000,312.590000,137.060000,267.860000,237.800000,246.080000,267.290000,185.200000,347.190000
NaN,NaN,NaN,NaN,NaN,NaN,334.940000,66.170000,312.570000,137.080000,267.880000,237.800000,246.110000,267.310000,185.240000,347.200000
NaN,NaN,NaN,NaN,NaN,NaN,334.930000,66.190000,312.560000,137.080000,267.900000,237.840000,246.090000,267.300000,185.290000,347.200000
NaN,NaN,NaN,NaN,NaN,NaN,334.920000,66.200000,312.560000,137.080000,267.940000,237.860000,246.090000,267.330000,185.320000,347.190000
NaN,NaN,NaN,NaN,NaN,NaN,334.880000,66.200000,312.540000,137.060000,267.910000,237.840000,246.120000,267.330000,185.330000,347.200000
NaN,NaN,NaN,NaN,NaN,NaN,334.880000,66.220000,312.490000,137.060000,267.880000,237.820000,246.120000,267.330000,185.330000,347.210000
NaN,NaN,NaN,NaN,NaN,NaN,334.840000,66.210000,312.340000,137.030000,267.900000,237.810000,246.110000,267.330000,185.340000,347.210000
NaN,NaN,NaN,NaN,NaN,NaN,334.770000,66.270000,312.300000,137.000000,267.830000,237.840000,246.140000,267.400000,185.350000,347.200000
NaN,NaN,NaN,NaN,NaN,NaN,334.770000,66.260000,312.300000,137.010000,267.790000,237.850000,246.140000,267.410000,185.350000,347.220000
NaN,NaN,NaN,NaN,NaN,NaN,334.770000,66.290000,312.300000,137.010000,267.700000,237.880000,246.130000,267.410000,185.340000,347.230000
NaN,NaN,NaN,NaN,NaN,NaN,334.760000,66.340000,312.280000,137.020000,267.710000,237.890000,246.120000,267.420000,185.360000,347.230000
NaN,NaN,NaN,NaN,NaN,NaN,334.760000,66.560000,312.250000,137.200000,267.760000,237.950000,246.120000,267.440000,185.430000,347.390000
NaN,NaN,NaN,NaN,NaN,NaN,334.790000,66.800000,312.270000,137.230000,267.710000,238.010000,246.110000,267.710000,185.350000,347.980000
NaN,NaN,NaN,NaN,NaN,NaN,334.790000,66.840000,312.250000,137.290000,267.800000,238.030000,246.150000,267.970000,185.390000,348.030000
NaN,NaN,NaN,NaN,NaN,NaN,334.770000,66.980000,312.260000,137.340000,267.830000,238.060000,246.160000,268.000000,185.480000,348.040000
NaN,NaN,NaN,NaN,NaN,NaN,334.730000,67.100000,312.220000,137.550000,267.820000,238.160000,246.170000,268.060000,185.810000,348.110000
NaN,NaN,NaN,NaN,NaN,NaN,334.670000,67.170000,312.190000,137.930000,267.930000,238.250000,246.170000,268.200000,185.850000,348.240000
NaN,NaN,NaN,NaN,NaN,NaN,334.750000,67.590000,312.220000,138.190000,267.930000,238.280000,246.180000,268.260000,185.870000,348.320000
NaN,NaN,NaN,NaN,NaN,NaN,334.740000,67.740000,312.200000,138.180000,267.910000,238.420000,246.180000,268.390000,185.930000,348.390000
NaN,NaN,NaN,NaN,NaN,NaN,334.740000,67.740000,312.200000,138.180000,267.860000,238.910000,246.250000,268.780000,185.930000,348.390000
NaN,NaN,NaN,NaN,NaN,NaN,334.720000,67.960000,312.100000,138.280000,267.950000,239.000000,246.340000,268.930000,185.980000,348.520000
NaN,NaN,NaN,NaN,NaN,NaN,334.670000,68.050000,312.110000,138.330000,267.910000,239.070000,246.230000,269.050000,185.970000,349.100000
NaN,NaN,NaN,NaN,NaN,NaN,334.510000,68.200000,312.060000,138.630000,267.890000,239.120000,246.290000,269.230000,185.950000,349.720000
NaN,NaN,NaN,NaN,NaN,NaN,334.370000,68.270000,312.020000,138.940000,267.910000,239.230000,246.300000,269.230000,185.980000,349.890000
NaN,NaN,NaN,NaN,NaN,NaN,334.250000,68.460000,311.970000,139.080000,267.920000,239.270000,246.260000,269.320000,186.010000,349.900000
NaN,NaN,NaN,NaN,NaN,NaN,334.350000,68.770000,311.980000,139.240000,267.870000,239.420000,246.310000,269.500000,186.020000,350.020000
NaN,NaN,NaN,NaN,NaN,NaN,334.200000,69.010000,311.950000,139.380000,267.850000,240.020000,246.330000,269.980000,186.080000,350.110000
NaN,NaN,NaN,NaN,NaN,NaN,334.190000,69.040000,311.920000,139.810000,267.830000,240.390000,246.340000,270.060000,186.090000,350.210000
NaN,NaN,NaN,NaN,NaN,NaN,334.130000,69.380000,311.940000,140.010000,267.790000,240.660000,246.330000,270.250000,186.120000,350.300000
NaN,NaN,NaN,NaN,NaN,NaN,334.180000,69.490000,311.930000,140.000000,267.910000,240.700000,246.390000,270.280000,186.160000,350.390000
NaN,NaN,NaN,NaN,NaN,NaN,334.200000,69.880000,311.890000,140.230000,267.840000,240.900000,246.330000,270.480000,186.180000,350.540000
NaN,NaN,NaN,NaN,NaN,NaN,334.200000,69.950000,311.870000,140.260000,267.840000,240.950000,246.420000,270.950000,186.180000,351.100000
NaN,NaN,NaN,NaN,NaN,NaN,334.170000,70.100000,311.860000,140.450000,267.940000,241.070000,246.450000,271.080000,186.200000,351.710000
NaN,NaN,NaN,NaN,NaN,NaN,334.130000,70.170000,311.860000,140.830000,267.970000,241.120000,246.450000,271.110000,186.180000,351.780000
NaN,NaN,NaN,NaN,NaN,NaN,334.150000,70.560000,311.890000,141.120000,267.920000,241.270000,246.440000,271.310000,186.240000,351.940000
NaN,NaN,NaN,NaN,NaN,NaN,334.210000,70.780000,311.880000,141.150000,267.950000,241.320000,246.360000,271.370000,186.250000,351.980000
NaN,NaN,NaN,NaN,NaN,NaN,334.150000,70.880000,311.830000,141.300000,268.000000,241.400000,246.430000,271.510000,186.360000,352.110000
NaN,NaN,NaN,NaN,NaN,NaN,334.110000,71.120000,311.830000,141.350000,267.980000,241.570000,246.500000,271.960000,186.360000,352.190000
NaN,NaN,NaN,NaN,NaN,NaN,334.040000,71.220000,311.850000,141.590000,267.930000,242.080000,246.880000,272.140000,186.480000,352.290000
NaN,NaN,NaN,NaN,NaN,NaN,334.060000,71.400000,311.820000,141.990000,267.930000,242.620000,246.880000,272.240000,186.790000,352.350000
NaN,NaN,NaN,NaN,NaN,NaN,334.120000,71.850000,311.800000,142.060000,267.940000,242.660000,246.910000,272.410000,186.840000,352.460000
NaN,NaN,NaN,NaN,NaN,NaN,334.130000,71.900000,311.860000,142.220000,267.960000,242.870000,246.930000,272.890000,186.820000,353.090000
NaN,NaN,NaN,NaN,NaN,NaN,334.130000,71.900000,311.860000,142.220000,267.960000,242.870000,246.930000,272.890000,186.770000,353.680000
NaN,NaN,NaN,NaN,NaN,NaN,334.080000,72.080000,311.830000,142.350000,267.980000,242.950000,246.970000,272.960000,186.810000,353.650000
NaN,NaN,NaN,NaN,NaN,NaN,334.050000,72.280000,311.850000,142.590000,268.000000,243.040000,246.940000,273.110000,186.830000,353.740000
NaN,NaN,NaN,NaN,NaN,NaN,333.980000,72.450000,311.770000,142.970000,268.010000,243.120000,246.980000,273.240000,186.930000,353.860000
NaN,NaN,NaN,NaN,NaN,NaN,334.030000,72.680000,311.810000,143.180000,267.930000,243.250000,246.990000,273.380000,186.940000,353.890000
NaN,NaN,NaN,NaN,NaN,NaN,334.020000,72.990000,311.790000,143.240000,267.960000,243.380000,247.040000,273.860000,186.980000,354.130000
NaN,NaN,NaN,NaN,NaN,NaN,334.000000,73.030000,311.790000,143.260000,268.000000,243.860000,247.050000,273.890000,187.040000,354.110000
NaN,NaN,NaN,NaN,NaN,NaN,333.920000,73.180000,311.810000,143.540000,268.000000,243.920000,247.100000,273.980000,187.100000,354.290000
NaN,NaN,NaN,NaN,NaN,NaN,333.960000,73.350000,311.820000,143.860000,268.010000,244.050000,247.070000,274.160000,187.160000,354.420000
NaN,NaN,NaN,NaN,NaN,NaN,334.040000,73.750000,311.750000,144.000000,267.990000,244.160000,247.110000,274.270000,187.160000,354.920000
NaN,NaN,NaN,NaN,NaN,NaN,334.040000,73.900000,311.800000,144.160000,268.030000,244.200000,247.100000,274.310000,187.210000,355.100000
NaN,NaN,NaN,NaN,NaN,NaN,333.980000,74.100000,311.770000,144.300000,268.040000,244.430000,247.140000,274.560000,187.230000,355.130000
NaN,NaN,NaN,NaN,NaN,NaN,333.990000,74.210000,311.780000,144.350000,268.060000,244.880000,247.190000,274.950000,187.310000,355.280000
NaN,NaN,NaN,NaN,NaN,NaN,333.970000,74.380000,311.760000,144.560000,268.100000,245.010000,247.220000,275.030000,187.370000,355.340000
NaN,NaN,NaN,NaN,NaN,NaN,334.050000,74.630000,311.780000,145.020000,268.070000,245.120000,247.180000,275.230000,187.420000,355.600000
NaN,NaN,NaN,NaN,NaN,NaN,334.020000,74.940000,311.760000,145.100000,268.160000,245.180000,247.160000,275.300000,187.420000,356.040000
NaN,NaN,NaN,NaN,NaN,NaN,334.010000,74.980000,311.760000,145.120000,268.150000,245.310000,247.180000,275.490000,187.430000,356.200000
NaN,NaN,NaN,NaN,NaN,NaN,333.950000,75.290000,311.780000,145.440000,268.150000,245.440000,247.190000,276.000000,187.510000,356.290000
NaN,NaN,NaN,NaN,NaN,NaN,333.960000,75.420000,311.770000,145.820000,268.180000,245.940000,247.200000,276.010000,187.800000,356.310000
NaN,NaN,NaN,NaN,NaN,NaN,334.010000,75.700000,311.750000,145.920000,268.160000,246.010000,247.220000,276.110000,187.840000,356.550000
NaN,NaN,NaN,NaN,NaN,NaN,333.990000,75.910000,311.770000,146.110000,268.210000,246.170000,247.200000,276.330000,187.810000,357.030000
NaN,NaN,NaN,NaN,NaN,NaN,333.940000,76.020000,311.760000,146.170000,268.210000,246.200000,247.330000,276.760000,187.880000,357.120000
NaN,NaN,NaN,NaN,NaN,NaN,333.940000,76.020000,311.760000,146.170000,268.210000,246.200000,247.330000,276.760000,187.880000,357.120000
NaN,NaN,NaN,NaN,NaN,NaN,333.940000,76.090000,311.740000,146.280000,268.220000,246.270000,247.340000,276.830000,187.930000,357.220000
NaN,NaN,NaN,NaN,NaN,NaN,333.960000,76.510000,311.780000,146.580000,268.290000,246.450000,247.400000,276.940000,188.000000,357.380000
NaN,NaN,NaN,NaN,NaN,NaN,334.010000,76.700000,311.770000,146.900000,268.300000,247.000000,247.380000,277.110000,188.000000,357.930000
NaN,NaN,NaN,NaN,NaN,NaN,333.980000,76.930000,311.760000,147.080000,268.330000,247.090000,247.440000,277.210000,188.050000,358.080000
NaN,NaN,NaN,NaN,NaN,NaN,333.950000,77.040000,311.710000,147.170000,268.360000,247.230000,247.450000,277.480000,188.090000,358.130000
NaN,NaN,NaN,NaN,NaN,NaN,333.860000,77.180000,311.750000,147.270000,268.420000,247.300000,247.610000,277.860000,188.200000,358.260000
NaN,NaN,NaN,NaN,NaN,NaN,333.840000,77.270000,311.730000,147.360000,268.400000,247.420000,247.930000,277.970000,188.270000,358.360000
NaN,NaN,NaN,NaN,NaN,NaN,333.910000,77.690000,311.770000,147.740000,268.440000,247.980000,247.900000,278.150000,188.310000,358.630000
NaN,NaN,NaN,NaN,NaN,NaN,333.930000,77.840000,311.750000,147.980000,268.450000,248.020000,247.930000,278.230000,188.310000,359.030000
NaN,NaN,NaN,NaN,NaN,NaN,333.880000,77.970000,311.720000,148.190000,268.530000,248.140000,247.960000,278.260000,188.400000,359.200000
NaN,NaN,NaN,NaN,NaN,NaN,333.840000,78.150000,311.730000,148.250000,268.760000,248.300000,247.970000,278.570000,188.460000,359.260000
NaN,NaN,NaN,NaN,NaN,NaN,334.000000,78.110000,311.770000,148.450000,268.780000,248.360000,248.010000,278.880000,188.820000,359.370000
NaN,NaN,NaN,NaN,NaN,NaN,334.010000,78.200000,311.800000,148.820000,268.820000,248.540000,248.050000,278.980000,188.840000,359.620000
NaN,NaN,NaN,NaN,NaN,NaN,333.920000,78.180000,311.760000,148.950000,268.760000,249.030000,248.010000,279.170000,188.840000,360.020000
NaN,NaN,NaN,NaN,NaN,NaN,333.990000,78.120000,311.770000,149.100000,268.770000,249.120000,248.060000,279.260000,188.870000,360.120000
NaN,NaN,NaN,NaN,NaN,NaN,333.970000,78.110000,311.770000,149.200000,268.770000,249.200000,248.060000,279.350000,188.920000,360.260000
NaN,NaN,NaN,NaN,NaN,NaN,333.960000,78.250000,311.760000,149.420000,268.800000,249.390000,248.070000,279.620000,188.960000,360.450000
NaN,NaN,NaN,NaN,NaN,NaN,333.980000,78.110000,311.780000,149.820000,268.850000,249.890000,248.120000,279.990000,188.980000,360.930000
NaN,NaN,NaN,NaN,NaN,NaN,333.990000,78.150000,311.760000,149.890000,268.870000,250.020000,248.150000,280.050000,189.030000,361.080000
NaN,NaN,NaN,NaN,NaN,NaN,333.990000,78.180000,311.770000,150.140000,268.890000,250.100000,248.110000,280.240000,189.030000,361.190000
NaN,NaN,NaN,NaN,NaN,NaN,333.920000,78.090000,311.760000,150.150000,268.880000,250.140000,248.120000,280.270000,189.130000,361.310000
NaN,NaN,NaN,NaN,NaN,NaN,333.940000,78.270000,311.740000,150.200000,268.870000,250.230000,248.150000,280.390000,189.170000,361.460000
NaN,NaN,NaN,NaN,NaN,NaN,333.940000,78.270000,311.740000,150.200000,268.870000,250.230000,248.150000,280.390000,189.090000,361.900000
NaN,NaN,NaN,NaN,NaN,NaN,333.970000,78.540000,311.760000,150.580000,268.870000,250.350000,248.180000,280.600000,189.200000,361.950000
NaN,NaN,NaN,NaN,NaN,NaN,333.950000,78.770000,311.760000,150.850000,268.930000,250.540000,248.230000,281.070000,189.260000,362.100000
NaN,NaN,NaN,NaN,NaN,NaN,333.980000,79.010000,311.800000,151.020000,268.910000,251.040000,248.280000,281.140000,189.300000,362.200000
NaN,NaN,NaN,NaN,NaN,NaN,333.960000,79.090000,311.790000,151.150000,268.930000,251.080000,248.310000,281.260000,189.380000,362.330000
NaN,NaN,NaN,NaN,NaN,NaN,333.920000,79.270000,311.790000,151.340000,268.950000,251.210000,248.280000,281.440000,189.410000,362.450000
NaN,NaN,NaN,NaN,NaN,NaN,333.970000,79.520000,311.810000,151.690000,268.910000,251.320000,248.390000,281.910000,189.430000,363.000000
NaN,NaN,NaN,NaN,NaN,NaN,333.970000,79.820000,311.810000,151.950000,268.990000,251.390000,248.400000,281.940000,189.500000,363.050000
NaN,NaN,NaN,NaN,NaN,NaN,333.970000,80.010000,311.760000,152.000000,269.060000,251.720000,248.440000,282.130000,189.810000,363.170000
NaN,NaN,NaN,NaN,NaN,NaN,333.960000,80.080000,311.770000,152.070000,269.030000,252.070000,248.510000,282.230000,189.860000,363.310000
NaN,NaN,NaN,NaN,NaN,NaN,333.900000,80.410000,311.750000,152.330000,269.030000,252.190000,248.800000,282.540000,189.860000,363.540000
NaN,NaN,NaN,NaN,NaN,NaN,333.960000,80.540000,311.770000,152.670000,269.040000,252.250000,248.830000,282.860000,189.860000,363.980000
