747.28,439.72,1113.36,520.26,1468.96,581.91,1806.53,640.12
748.15,439.7,1114.26,519.08,1469.26,580.26,1806.75,638.47
749.3,439.63,1114.85,518.05,1469.96,579.93,1807.05,636.81
750.01,439.68,1115.7,517.44,1471.03,579.88,1807.43,635.75
748.52,439.68,1114.47,517.25,1470.26,580,1807.43,635.37
747.73,439.71,1113.82,517.54,1469.41,579.83,1806.87,634.8
746.87,439.75,1112.84,518.2,1468.29,579.94,1804.96,634.41
746.45,439.7,1112.68,518.66,1468.41,579.86,1803.23,634.2
746.53,439.72,1112.78,518.38,1468.26,579.89,1802.06,634.31
746,439.74,1112.39,518.02,1467.01,579.98,1801.29,635.8
746.02,438.29,1112.06,517.92,1466.46,578.15,1800.85,636.37
746,437.06,1112.2,518.01,1466.34,577.83,1800.37,637.43
745.8,436.3,1111.95,518.1,1465.65,577.87,1800.34,638.06
745.69,436.02,1111.82,518.13,1466.1,578.15,1800.01,637.78
745.74,436.29,1111.54,518.06,1465.68,578.18,1799.93,637.8
744.38,436.21,1110.25,518.03,1464.59,578.32,1799.4,637.91
743.49,436.08,1109.7,517.88,1464.18,578.18,1798.71,637.85
743.32,436.19,1109.72,518.01,1463.63,578.2,1797.96,637.97
743.6,436.09,1110.13,517.96,1463.41,578.02,1796.98,637.85
744.21,436.11,1110.39,517.93,1463.49,578.09,1796.26,638.05
744.51,436.04,1110.67,517.73,1464.13,578.1,1795.32,637.8
744.29,436.01,1110.09,517.83,1463.42,577.95,1794.38,637.93
743.17,436.04,1108.71,517.88,1462.71,578.12,1793.44,637.98
741.98,436.15,1107.52,518.18,1461.28,578.25,1793.05,638.34
741.95,435.96,1107.7,518.03,1461.36,578.32,1793.12,638.7
743.39,435.96,1109.78,517.78,1463.24,578.73,1793.29,637.86
743.93,436,1109.93,517.99,1463.1,579.04,1793.16,637.71
743.01,436.02,1108.46,518.01,1461.82,579.1,1793.13,638.36
742.03,436.17,1107.29,518.08,1461.28,579.9,1792.89,639.92
741.42,436.25,1106.99,518.28,1461.14,581.63,1793.18,640.85
742.03,436.29,1107.88,518.26,1462.01,582.04,1792.95,641.78
743.13,436.25,1108.67,518.09,1463.11,582.59,1793.17,641.83
743.26,436.24,1108.22,518.2,1461.98,582.55,1793.05,641.67
743.05,436.13,1108.39,518.01,1461.69,582.04,1793.29,640.29
743.08,436.08,1108.02,518.03,1462.14,581.85,1793.58,639.26
743.42,436.03,1108.83,518.02,1463.2,581.88,1795.32,638.2
744.85,436.11,1110.77,518.05,1464.47,581.79,1797.1,638.15
745.5,436.14,1110.32,518.02,1464.66,581.83,1798.53,638.16
743.16,436.16,1108.43,518.12,1462.24,581.92,1798.81,638.12
741.46,436.15,1107.26,518.12,1462.31,582.02,1798.76,638.13
741.77,436.13,1108.07,518.3,1462.51,582.12,1798.93,638.22
742.98,436.25,1108.72,518.24,1463.23,581.82,1799.21,638.28
742.49,438.04,1108.5,520.22,1461.36,582.1,1799.3,638.28
741.58,438.9,1107.56,521.82,1459.81,582.2,1799.2,637.89
741.5,439.78,1107.08,521.93,1460.05,582.23,1799.41,637.88
741.84,440.1,1107.15,521.77,1460,582.25,1802.36,635.95
742.98,440.08,1108.39,521.75,1462.27,583.91,1810.92,625.86
743.82,439.78,1108.72,521.8,1462.27,584.5,1812.92,622.05
742.9,439.82,1107.88,521.93,1460.87,584.88,1811.7,622.3
742.12,439.85,1106.97,521.85,1460.29,584.53,1812.02,622.33
742.56,439.85,1107.35,521.93,1461.03,584.28,1812.92,622.32
743.78,439.97,1109.01,521.84,1462.95,584.16,1814.62,622.23
744.37,439.97,1109.38,521.91,1463.1,584.34,1814.52,622.26
743.58,439.82,1108.09,521.82,1462.43,584,1812.83,622.09
743.16,439.8,1108.04,521.71,1462.19,583.9,1812.86,622.08
743.83,439.72,1109.17,520.12,1463.42,581.93,1813.6,621.8
744.54,439.69,1110.25,519.03,1464.39,580.16,1814.89,619.88
744.69,439.71,1110.35,518.07,1464.62,579.66,1815.4,617.98
742.65,438.28,1109.1,517.8,1463.85,579.59,1814.56,616.16
