pt1_cam1_X,pt1_cam1_Y,pt2_cam1_X,pt2_cam1_Y,pt3_cam1_X,pt3_cam1_Y,pt4_cam1_X,pt4_cam1_Y,pt5_cam1_X,pt5_cam1_Y,pt6_cam1_X,pt6_cam1_Y
342.040000,234.990000,339.710000,319.370000,316.170000,388.240000,293.920000,468.400000,242.880000,554.330000,195.680000,633.700000
342.080000,234.970000,339.850000,319.280000,316.230000,388.210000,293.910000,468.410000,242.760000,554.390000,195.610000,633.780000
342.210000,234.960000,339.860000,319.310000,316.250000,388.250000,293.860000,468.550000,242.540000,554.500000,195.310000,633.760000
342.210000,234.970000,339.880000,319.300000,316.260000,388.250000,293.890000,468.650000,242.180000,554.660000,194.940000,633.810000
342.230000,234.960000,339.900000,319.290000,316.270000,388.260000,293.860000,468.730000,242.000000,554.660000,194.860000,633.800000
342.260000,234.960000,339.940000,319.260000,316.270000,388.260000,293.810000,468.790000,241.960000,554.700000,194.780000,633.770000
342.290000,234.950000,339.980000,319.250000,316.320000,388.320000,293.740000,468.800000,241.740000,554.730000,194.600000,633.820000
342.360000,234.920000,340.000000,319.230000,316.310000,388.360000,293.650000,468.840000,241.650000,554.780000,194.210000,633.790000
342.430000,234.910000,340.050000,319.230000,316.320000,388.440000,293.460000,468.940000,241.400000,554.870000,193.920000,633.810000
342.530000,234.940000,340.140000,319.180000,316.340000,388.530000,293.150000,468.920000,241.040000,554.860000,193.900000,633.810000
342.630000,234.960000,340.150000,319.190000,316.340000,388.710000,293.070000,468.980000,240.940000,554.930000,193.900000,633.830000
342.700000,234.970000,340.200000,319.210000,316.320000,388.780000,293.010000,469.070000,240.710000,554.890000,193.600000,633.840000
342.780000,234.950000,340.250000,319.220000,316.310000,388.820000,292.890000,469.130000,240.520000,555.000000,193.220000,633.830000
342.810000,234.950000,340.310000,319.180000,316.350000,388.890000,292.840000,469.170000,240.240000,555.060000,193.200000,633.810000
342.890000,234.910000,340.460000,319.170000,316.330000,389.040000,292.700000,469.360000,240.020000,555.080000,193.050000,633.850000
342.900000,234.910000,340.730000,319.270000,316.340000,389.050000,292.710000,469.500000,239.920000,555.160000,193.040000,633.870000
342.910000,234.920000,340.730000,319.270000,316.280000,389.090000,292.460000,469.600000,239.700000,555.100000,192.800000,633.860000
342.920000,234.920000,340.740000,319.270000,316.220000,389.250000,292.130000,469.580000,239.620000,555.160000,192.720000,633.870000
